card_id,local_id,card_name,set_name,set_id,category,rarity,hp,types,stage,description,illustrator,image_url,image_filename,variants,attacks,weaknesses,retreat_cost,boosters,legal,source,updated
P-A-029,029,Blastoise,Promos-A,P-A,Pokemon,None,150,Water,Stage2,"It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.",danciao,https://assets.tcgdex.net/en/tcgp/P-A/029,P_A_029.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water"", ""Water"", ""Colorless""], ""name"": ""Hydro Pump"", ""effect"": ""If this Pok\u00e9mon has at least 2 extra {W} Energy attached, this attack does 60 more damage."", ""damage"": ""80+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",3,"[{""id"": ""boo_P-A-vol3"", ""name"": ""Vol. 3""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-030,030,Eevee,Promos-A,P-A,Pokemon,None,60,Colorless,Basic,Its ability to evolve into many forms allows it to adapt smoothly and perfectly to any environment.,En Morikura,https://assets.tcgdex.net/en/tcgp/P-A/030,P_A_030.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Growl"", ""effect"": ""During your opponent's next turn, attacks used by the Defending Pok\u00e9mon do \u221220 damage.""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol3"", ""name"": ""Vol. 3""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-031,031,Cinccino,Promos-A,P-A,Pokemon,None,90,Colorless,Stage1,Its body secretes oil that this Pokémon spreads over its nest as a coating to protect it from dust. Cinccino won't tolerate even a speck of the stuff.,MAHOU,https://assets.tcgdex.net/en/tcgp/P-A/031,P_A_031.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Do the Wave"", ""effect"": ""This attack does 30 damage for each of your Benched Pok\u00e9mon."", ""damage"": ""30\u00d7""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol3"", ""name"": ""Vol. 3""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-032,032,Charmander,Promos-A,P-A,Pokemon,None,60,Fire,Basic,"It has a preference for hot things. When it rains, steam is said to spout from the tip of its tail.",Naoyo Kimura,https://assets.tcgdex.net/en/tcgp/P-A/032,P_A_032.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Ember"", ""effect"": ""Discard a {R} Energy from this Pok\u00e9mon."", ""damage"": 30}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-033,033,Squirtle,Promos-A,P-A,Pokemon,None,60,Water,Basic,"When it retracts its long neck into its shell, it squirts out water with vigorous force.",Kanako Eo,https://assets.tcgdex.net/en/tcgp/P-A/033,P_A_033.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Water Gun"", ""damage"": 20}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-034,034,Piplup,Promos-A,P-A,Pokemon,None,60,Water,Basic,It doesn't like to be taken care of. It's difficult to bond with since it won't listen to its Trainer.,Kariya,https://assets.tcgdex.net/en/tcgp/P-A/034,P_A_034.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Nap"", ""effect"": ""Heal 20 damage from this Pok\u00e9mon.""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-035,035,Turtwig,Promos-A,P-A,Pokemon,None,80,Grass,Basic,It uses its whole body to photosynthesize when exposed to sunlight. Its shell is made from hardened soil.,Atsuko Nishida,https://assets.tcgdex.net/en/tcgp/P-A/035,P_A_035.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Colorless""], ""name"": ""Bite"", ""damage"": 30}]","[{""type"": ""Fire"", ""value"": ""+20""}]",2,"[{""id"": ""boo_P-A-vol4"", ""name"": ""Vol. 4""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-036,036,Electivire,Promos-A,P-A,Pokemon,None,120,Lightning,Stage1,The amount of electrical energy this Pokémon produces is proportional to the rate of its pulse. The voltage jumps while Electivire is battling.,Sumiyoshi Kizuki,https://assets.tcgdex.net/en/tcgp/P-A/036,P_A_036.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Exciting Voltage"", ""effect"": ""If this Pok\u00e9mon has at least 2 extra {L} Energy attached, this attack does 80 more damage."", ""damage"": ""40+""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",3,"[{""id"": ""boo_P-A-vol4"", ""name"": ""Vol. 4""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-037,037,Cresselia ex,Promos-A,P-A,Pokemon,None,140,Psychic,Basic,,PLANETA Mochizuki,https://assets.tcgdex.net/en/tcgp/P-A/037,P_A_037.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic"", ""Psychic"", ""Colorless""], ""name"": ""Psychic Flash"", ""damage"": 80}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",2,"[{""id"": ""boo_P-A-vol4"", ""name"": ""Vol. 4""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-038,038,Misdreavus,Promos-A,P-A,Pokemon,None,60,Psychic,Basic,This Pokémon startles people in the middle of the night. It gathers fear as its energy.,Miki Tanaka,https://assets.tcgdex.net/en/tcgp/P-A/038,P_A_038.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic""], ""name"": ""Confuse Ray"", ""effect"": ""Your opponent's Active Pok\u00e9mon is now Confused.""}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol4"", ""name"": ""Vol. 4""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-039,039,Skarmory,Promos-A,P-A,Pokemon,None,80,Metal,Basic,"People fashion swords from Skarmory's shed feathers, so this Pokémon is a popular element in heraldic designs.",Anesaki Dynamic,https://assets.tcgdex.net/en/tcgp/P-A/039,P_A_039.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Metal""], ""name"": ""Metal Arms"", ""effect"": ""If this Pok\u00e9mon has a Pok\u00e9mon Tool attached, this attack does 30 more damage."", ""damage"": ""20+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol4"", ""name"": ""Vol. 4""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-040,040,Chimchar,Promos-A,P-A,Pokemon,None,60,Fire,Basic,Its fiery rear end is fueled by gas made in its belly. Even rain can't extinguish the fire.,sui,https://assets.tcgdex.net/en/tcgp/P-A/040,P_A_040.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fire""], ""name"": ""Scratch"", ""damage"": 20}]","[{""type"": ""Water"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-041,041,Togepi,Promos-A,P-A,Pokemon,None,50,Psychic,Basic,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.,Naoyo Kimura,https://assets.tcgdex.net/en/tcgp/P-A/041,P_A_041.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic""], ""name"": ""Pound"", ""damage"": 20}]","[{""type"": ""Metal"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-042,042,Darkrai ex,Promos-A,P-A,Pokemon,None,140,Darkness,Basic,,PLANETA Mochizuki,https://assets.tcgdex.net/en/tcgp/P-A/042,P_A_042.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Darkness"", ""Darkness"", ""Colorless""], ""name"": ""Dark Prism"", ""damage"": 80}]","[{""type"": ""Grass"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-043,043,Cherrim,Promos-A,P-A,Pokemon,None,80,Grass,Stage1,"After absorbing plenty of sunlight, Cherrim takes this form. It's full of energy while it's like this, and its liveliness will go on until sundown.",MAHOU,https://assets.tcgdex.net/en/tcgp/P-A/043,P_A_043.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass"", ""Grass""], ""name"": ""Leech Seed"", ""effect"": ""Heal 20 damage from this Pok\u00e9mon."", ""damage"": 60}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol5"", ""name"": ""Vol. 5""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-044,044,Raichu,Promos-A,P-A,Pokemon,None,90,Lightning,Stage1,"Its tail discharges electricity into the ground, protecting it from getting shocked.",Kazumasa Yasukuni,https://assets.tcgdex.net/en/tcgp/P-A/044,P_A_044.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Spark"", ""effect"": ""This attack also does 20 damage to 1 of your opponent's Benched Pok\u00e9mon."", ""damage"": 40}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol5"", ""name"": ""Vol. 5""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-045,045,Nosepass,Promos-A,P-A,Pokemon,None,60,Fighting,Basic,"It moves less than an inch a year, but when it's in a jam, it will spin and drill down into the ground in a split second.",Tomokazu Komiya,https://assets.tcgdex.net/en/tcgp/P-A/045,P_A_045.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Iron Defense"", ""effect"": ""Flip a coin. If heads, during your opponent's next turn, prevent all damage done to this Pok\u00e9mon by attacks.""}]","[{""type"": ""Grass"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol5"", ""name"": ""Vol. 5""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-046,046,Gible,Promos-A,P-A,Pokemon,None,60,Fighting,Basic,"It skulks in caves, and when prey or an enemy passes by, it leaps out and chomps them. The force of its attack sometimes chips its teeth.",Uninori,https://assets.tcgdex.net/en/tcgp/P-A/046,P_A_046.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fighting""], ""name"": ""Tackle"", ""damage"": 20}]","[{""type"": ""Grass"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol5"", ""name"": ""Vol. 5""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-047,047,Staraptor,Promos-A,P-A,Pokemon,None,140,Colorless,Stage2,"When Staravia evolve into Staraptor, they leave the flock to live alone. They have sturdy wings.",Hasuno,https://assets.tcgdex.net/en/tcgp/P-A/047,P_A_047.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Wing Attack"", ""damage"": 90}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol5"", ""name"": ""Vol. 5""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-048,048,Manaphy,Promos-A,P-A,Pokemon,None,50,Water,Basic,It is born with a wondrous power that lets it bond with any kind of Pokémon.,sui,https://assets.tcgdex.net/en/tcgp/P-A/048,P_A_048.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Oceanic Gift"", ""effect"": ""Choose 2 of your Benched Pok\u00e9mon. For each of those Pok\u00e9mon, take a {W} Energy from your Energy Zone and attach it to that Pok\u00e9mon.""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-049,049,Snorlax,Promos-A,P-A,Pokemon,None,140,Colorless,Basic,"It is not satisfied unless it eats over 880 pounds of food every day. When it is done eating, it goes promptly to sleep.",okayamatakatoshi,https://assets.tcgdex.net/en/tcgp/P-A/049,P_A_049.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Collapse"", ""effect"": ""This Pok\u00e9mon is now Asleep."", ""damage"": 100}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",4,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-050,050,Mewtwo ex,Promos-A,P-A,Pokemon,None,150,Psychic,Basic,,PLANETA Mochizuki,https://assets.tcgdex.net/en/tcgp/P-A/050,P_A_050.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Psychic"", ""Colorless""], ""name"": ""Psychic Sphere"", ""damage"": 50}, {""cost"": [""Psychic"", ""Psychic"", ""Colorless"", ""Colorless""], ""name"": ""Psydrive"", ""effect"": ""Discard 2 {P} Energy from this Pok\u00e9mon."", ""damage"": 150}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",2,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-051,051,Cyclizar,Promos-A,P-A,Pokemon,None,80,Colorless,Basic,"Apparently Cyclizar has been allowing people to ride on its back since ancient times. Depictions of this have been found in 10,000-year-old murals.",Shigenori Negishi,https://assets.tcgdex.net/en/tcgp/P-A/051,P_A_051.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Overacceleration"", ""effect"": ""During your next turn, this Pok\u00e9mon\u2019s Overacceleration attack does +20 damage."", ""damage"": 20}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-052,052,Sprigatito,Promos-A,P-A,Pokemon,None,60,Grass,Basic,Its fluffy fur is similar in composition to plants. This Pokémon frequently washes its face to keep it from drying out.,MINAMINAMI Take,https://assets.tcgdex.net/en/tcgp/P-A/052,P_A_052.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Grass""], ""name"": ""Cry for Help"", ""effect"": ""Put 1 random {G} Pok\u00e9mon from your deck into your hand.""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-053,053,Floatzel,Promos-A,P-A,Pokemon,None,100,Water,Stage1,"With its flotation sac inflated, it can carry people on its back. It deflates the sac before it dives.",Shin Nagasawa,https://assets.tcgdex.net/en/tcgp/P-A/053,P_A_053.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Water""], ""name"": ""Attack the Wound"", ""effect"": ""If your opponent\u2019s Active Pok\u00e9mon has damage on it, this attack does 60 more damage."", ""damage"": ""10+""}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol6"", ""name"": ""Vol. 6""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-054,054,Pawmot,Promos-A,P-A,Pokemon,None,140,Lightning,Stage2,"This Pokémon normally is slow to react, but once it enters battle, it will strike down its enemies with lightning-fast movements.",REND,https://assets.tcgdex.net/en/tcgp/P-A/054,P_A_054.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning"", ""Lightning""], ""name"": ""Electric Punch"", ""damage"": 70}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",0,"[{""id"": ""boo_P-A-vol6"", ""name"": ""Vol. 6""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-055,055,Machamp,Promos-A,P-A,Pokemon,None,150,Fighting,Stage2,It quickly swings its four arms to rock its opponents with ceaseless punches and chops from all angles.,Masakazu Fukuda,https://assets.tcgdex.net/en/tcgp/P-A/055,P_A_055.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fighting"", ""Fighting""], ""name"": ""Power Press"", ""effect"": ""If this Pok\u00e9mon has at least 2 extra {F} Energy attached, this attack does 50 more damage."", ""damage"": ""70+""}]","[{""type"": ""Psychic"", ""value"": ""+20""}]",2,"[{""id"": ""boo_P-A-vol6"", ""name"": ""Vol. 6""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-056,056,Ekans,Promos-A,P-A,Pokemon,None,60,Darkness,Basic,"By dislocating its jaw, it can swallow prey larger than itself. After a meal, it curls up and rests.",Krgc,https://assets.tcgdex.net/en/tcgp/P-A/056,P_A_056.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Darkness""], ""name"": ""Poison Sting"", ""effect"": ""Your opponent\u2019s Active Pok\u00e9mon is now Poisoned.""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol6"", ""name"": ""Vol. 6""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-057,057,Bidoof,Promos-A,P-A,Pokemon,None,70,Colorless,Basic,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears.",Kouki Saitou,https://assets.tcgdex.net/en/tcgp/P-A/057,P_A_057.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Headbutt"", ""damage"": 30}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",2,"[{""id"": ""boo_P-A-vol6"", ""name"": ""Vol. 6""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-058,058,Pachirisu,Promos-A,P-A,Pokemon,None,70,Lightning,Basic,It’s one of the kinds of Pokémon with electric cheek pouches. It shoots charges from its tail.,OOYAMA,https://assets.tcgdex.net/en/tcgp/P-A/058,P_A_058.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Lightning""], ""name"": ""Plasma"", ""effect"": ""Take a {L} Energy from your Energy Zone and attach it to 1 of your Benched {L} Pok\u00e9mon."", ""damage"": 10}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-059,059,Riolu,Promos-A,P-A,Pokemon,None,70,Fighting,Basic,They communicate with one another using their auras. They are able to run all through the night.,Akira Komayama,https://assets.tcgdex.net/en/tcgp/P-A/059,P_A_059.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Fighting"", ""Fighting""], ""name"": ""Punch"", ""damage"": 40}]","[{""type"": ""Psychic"", ""value"": ""+20""}]",1,[],"{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
P-A-060,060,Exeggcute,Promos-A,P-A,Pokemon,One Diamond,50,Grass,Basic,"Though it may look like it's just a bunch of eggs, it's a proper Pokémon. Exeggcute communicates with others of its kind via telepathy, apparently.",0313,https://assets.tcgdex.net/en/tcgp/P-A/060,P_A_060.jpg,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}","[{""cost"": [""Colorless""], ""name"": ""Growth Spurt"", ""effect"": ""Take a {G} Energy from your Energy Zone and attach it to this Pok\u00e9mon.""}]","[{""type"": ""Fire"", ""value"": ""+20""}]",1,"[{""id"": ""boo_P-A-vol7"", ""name"": ""Vol. 7""}]","{""standard"": false, ""expanded"": false}",tcgdx_pocket_api,2025-05-18T00:53:26+02:00
